BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,PAYMENTS,MINIMUM_PAYMENTS,TENURE,PAYMENT_TO_MIN_PAYMENT_RATIO,MONTHLY_AVG_PURCHASES,MONTHLY_AVG_CASH_ADVANCE,MONTHLY_AVG_PAYMENTS,CASH_ADVANCE_SHARE,PRC_FULL_PAYMENT,PURCHASE_TYPE_Installments_Only,PURCHASE_TYPE_No_Purchases,PURCHASE_TYPE_One_Off_Only,TARGET_CREDIT_LIMIT
-0.42193898139870206,0.0,0.0434374536892197,-0.06366533864541832,0.6726946677037421,0.0,0.5,-0.27777666666666667,1.0,0.0,0.0,0.25,-0.27264449936334606,-0.21123364882475645,0.0,0.07702055455547148,0.023564038289312007,0.0,-0.28780704973912563,0.0,2.8000028000028,1.0,0.0,0.0,1000.0
-0.013968064136080635,0.0,0.13329506935737695,-0.06366533864541832,0.8790294702272924,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,0.3125,-0.39496616414289487,0.250169987158849,0.0,-0.2931190489152246,0.10952147360746706,0.0,-0.4084437637083873,0.0,0.0,1.0,0.0,0.0,1000.0
-0.3514298297581846,-0.8181818181818187,1.983750355784408,2.23087206728641,2.3283640134819805,0.0,0.599999520000384,3.055556666666667,1.1111106666666666,0.0,0.0,2.3125,0.9850678894435658,-0.3173855485366883,0.0,3.613642308691614,1.8796595905545832,0.0,0.9525806606271551,0.0,3.1111111111111107,0.0,0.0,0.0,9500.0
0.37916658324145947,0.0,-0.3339268954193787,-0.06366533864541832,-0.1938250799412324,1.1610926785227584,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,2.25000225000225,2.25,-0.4375,-0.1842415647740379,0.10035285194755078,0.0,-0.09888533820523158,-0.3374211869326697,1.087928371888067,-0.20062184380431594,1.0457186946605956,0.0,0.0,1.0,0.0,5000.0
0.770358632605384,0.0,-0.014184330431387115,0.5380522355024348,-0.1938250799412324,1.284805728713506,-0.399999280000576,0.27778,-0.22222266666666668,1.5,1.0,-0.25,-0.1541776380783961,0.4702370894796281,0.0,-0.19834583767514932,-0.03155672965711538,1.2038458518316706,-0.17097204029558077,0.8454045699256163,0.0,0.0,0.0,1.0,6000.0
1.1789987470032115,0.0,0.509059858815338,-0.06366533864541832,1.7418762423299625,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,0.3125,-0.08788119562388365,0.703496032347299,0.0,-0.2108544926468183,0.4689765664729999,0.0,-0.10558881501019537,0.0,0.0,1.0,0.0,0.0,4500.0
-0.3931756101133159,0.0,0.9944791669116974,0.9031695440460381,1.6767997580157288,0.0,0.599999520000384,3.055556666666667,0.888888,0.0,0.0,2.1875,0.32702816829327797,-0.21785054928952396,0.0,1.0997063153160542,0.933326732762384,0.0,0.30360527459159564,0.0,5.250005250005249,0.0,0.0,0.0,3500.0
-0.3576183075440449,-2.454545454545456,-0.004605790876394011,0.5560779105799026,-0.1938250799412324,0.0,-0.5,0.0,-0.22222266666666668,0.0,0.0,-0.375,-0.01898110370889458,-0.2198943985456205,0.0,0.5226364942600633,-0.022393937075557046,0.0,-0.037637804894495405,0.0,1.0,0.0,0.0,1.0,3000.0
-0.4247321399231521,-4.090909090909093,-0.027507721403754695,0.512979194333776,-0.1938250799412324,0.0,-0.200000239999808,0.8333333333333334,-0.22222266666666668,0.0,0.0,0.0,-0.3730733634009001,-0.3288173417899439,0.0,0.12207103934954344,-0.044301832108477386,0.0,-0.3868525309054503,0.0,0.0,0.0,0.0,1.0,1000.0
-0.4037116686450385,-0.8181818181818187,1.6727677321772596,1.5547498893315626,2.4392662691210782,0.0,0.599999520000384,3.055556666666667,1.1111106666666666,0.0,0.0,1.9375,0.5719657566765902,-0.29407515504705595,0.0,2.2126762280734313,1.5821748581252277,0.0,0.545168908011492,0.0,3.818188818188818,0.0,0.0,0.0,10000.0
-0.4238797339512673,0.0,-0.10883121587704092,0.35993802567507743,-0.1938250799412324,0.0,0.09999952000038398,1.6666666666666667,-0.22222266666666668,0.0,0.0,0.0,-0.35886988932336517,-0.2611869294578994,0.0,0.004107143682854256,-0.12209556126604956,0.0,-0.3728447061856883,0.0,0.5833315833315833,0.0,0.0,1.0,6000.0
-0.4376230548620944,-0.8181818181818187,-0.0749770063300221,-0.06366533864541832,0.40078644888082265,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,0.6875,-0.3097964954669521,-0.3470120459946271,0.0,0.3786257135660578,-0.08971075998073837,0.0,-0.32444728624518715,0.0,4.2000042000042,1.0,0.0,0.0,7500.0
-0.23441053606641302,0.0,-0.32377439622503923,-0.06366533864541832,-0.17051248811684386,0.0,-0.399999280000576,-0.27777666666666667,0.0,0.0,0.0,-0.375,0.03946084105595188,-0.2349293048294992,0.0,0.679354222118676,-0.32770934685850334,0.0,0.019999116472707214,0.0,0.0,1.0,0.0,0.0,1200.0
-0.15837004328297438,-1.6363636363636374,-0.3339268954193787,-0.06366533864541832,-0.1938250799412324,1.2359043782721213,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,0.7500022500022501,0.75,-0.4375,0.7247011227036902,-0.11205248523297884,0.0,1.18237876981157,-0.3374211869326697,1.1580259379239277,0.6958003819830787,1.0457186951489872,1.0,0.0,1.0,0.0,3000.0
0.6141577790929797,0.0,-0.3339268954193787,-0.06366533864541832,-0.1938250799412324,2.552354584498978,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,3.0000045000045,3.5,-0.4375,-0.43127667178365797,-0.08681664127930555,-6.0,-0.24884824809509543,-0.3374211869326697,4.783044487246054,-0.31567691622296284,1.0457186990585567,0.0,0.0,1.0,0.0,3000.0
0.29573938951046347,0.0,-0.3339268954193787,-0.06366533864541832,-0.1938250799412324,0.0697570687351869,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,0.374998874998875,0.25,-0.4375,-0.35485201570300434,-0.02194266966172785,0.0,-0.19282957266898323,-0.3374211869326697,0.06536144411254967,-0.3688821777850353,1.0457185684332209,0.0,0.0,1.0,0.0,1500.0
-0.33291330470086605,-3.6000036000036015,-0.3339268954193787,-0.06366533864541832,-0.1938250799412324,0.4005372965200618,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,1.35000135000135,1.0,-0.4375,-0.5230995053512949,-0.23451052612098483,-2.0,-0.3303546252536801,-0.3374211869326697,0.4503577331359196,-0.5272082616592086,1.045718679340151,0.0,0.0,1.0,0.0,500.0
-0.4310145427715928,0.0,0.17267246428630237,-0.06366533864541832,0.9694494857834238,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,0.5,-0.2615196829385802,-0.3403359606095847,0.0,0.4895684480525633,0.14718973191181037,0.0,-0.27683547492109384,0.0,2.8000028000028,1.0,0.0,0.0,1500.0
3.495048250119726,0.0,0.299451680360936,0.9532093846834881,0.019790856451473503,5.444048883221115,0.399999280000576,0.5555566666666667,0.7777773333333333,2.25000225000225,2.0,0.4375,0.6869548457176856,2.946143340617382,0.0,-0.2256446361158692,0.26846622232823136,5.101001278844691,0.6585740506674306,0.9414351613159405,0.0,0.0,0.0,0.0,12000.0
-0.44082101931098155,-7.363645363645366,-0.16752564588101632,0.24948207171314737,-0.1938250799412324,0.0,-0.399999280000576,0.27778,-0.22222266666666668,0.0,0.0,-0.1875,-0.3873648605168512,-0.2290641286086629,0.0,-0.09336194426849267,-0.17824241796915438,0.0,-0.40094716616795023,0.0,7.000007000007,0.0,0.0,1.0,6000.0
0.13116811014399782,0.0,-0.3339268954193787,-0.06366533864541832,-0.1938250799412324,0.45157115176880497,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,2.25000225000225,2.0,-0.4375,-0.16933748426871956,0.5029210461100407,0.0,-0.2121214944075633,-0.3374211869326697,0.42311615344995546,-0.18592306333778696,1.0457186819834092,0.0,0.0,1.0,0.0,1200.0
0.9939131363139323,0.0,0.3176772512037863,1.1625763612217794,-0.1938250799412324,0.5707321663399187,0.599999520000384,3.055556666666667,-0.22222266666666668,1.125001125001125,1.25,0.375,0.6485689793896574,3.5713039611598445,0.0,-0.25683720940636245,0.28590073041318076,0.53476843665944,0.620716940195444,0.5010595315491928,0.0,0.0,0.0,1.0,3000.0
-0.2123070514160511,-4.909099909099911,-0.3339268954193787,-0.06366533864541832,-0.1938250799412324,0.9781189374174656,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,0.374998874998875,0.25,-0.4375,-0.4543744440893183,-0.024465606830095167,0.0,-0.2916916342088161,-0.3374211869326697,0.9164844140188174,-0.46703370922800347,1.0457186931512783,0.0,0.0,1.0,0.0,1200.0
-0.4449358652073437,-9.000009000009003,-0.2159640757720816,-0.06366533864541832,0.07704606343444817,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,0.0,-0.5616497151766711,0.0,-5.0,-0.39943071922917234,-0.14397645396326786,0.0,-0.5728312898729626,0.0,0.0,1.0,0.0,0.0,1500.0
0.09636860987023393,0.0,-0.11776052239736355,0.3191057990261177,-0.16450609281825254,0.6889028594477166,0.0,1.3888900000000002,-0.111112,1.5,1.0,0.0,-0.36016523098824144,0.12993577738901407,0.0,-0.2464871527611976,-0.13063730012646096,0.6454928018506989,-0.3741222048381124,0.8051705414741891,0.0,0.0,0.0,0.0,1500.0
-0.2558941049658872,0.0,2.7739516415480923,0.09197875166002657,6.752700717310518,0.0,0.399999280000576,0.27778,0.7777773333333333,0.0,0.0,1.3125,0.9789560384138165,-0.22322035237598487,0.0,2.249454135356247,2.6355629761974413,0.0,0.9465529988402801,0.0,0.0,0.0,0.0,0.0,6000.0
-0.38535564598627164,0.0,0.7725920158450499,-0.06366533864541832,2.3470097657937945,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,0.3125,0.14789256923158328,1.6928150208056136,0.0,-0.24428904678808,0.7210703725872287,0.0,0.12693722429433482,0.0,4.666673666673667,1.0,0.0,0.0,2150.0
-0.4072155139129473,0.0,0.1879717818859279,-0.06366533864541832,1.0045804165586378,0.0,0.599999520000384,-0.27777666666666667,1.1111106666666666,0.0,0.0,0.625,-0.18286867117878886,-0.22055035442465773,0.0,0.2456673744890675,0.16182499786231505,0.0,-0.19926786148026257,0.0,5.250005250005249,1.0,0.0,0.0,4000.0
0.26439498690173074,0.0,-0.3339268954193787,-0.06366533864541832,-0.1938250799412324,1.9430109349884406,-0.599999520000384,-0.27777666666666667,-0.22222266666666668,0.7500022500022501,1.25,-0.4375,0.5749709928366908,0.2223703956723186,0.0,0.35331911413884964,-0.3374211869326697,1.8205753616086138,0.5481327477835352,1.0457186979075006,0.0,0.0,1.0,0.0,6000.0
1.3163464569143306,0.0,0.0035613725162720153,-0.06366533864541832,0.5811295480079509,0.0,0.599999520000384,-0.27777666666666667,1.0,0.0,0.0,0.3125,0.33920393527782916,0.7065941941203236,0.0,-0.04177875376358442,-0.014581261279100659,0.0,0.31561332338425113,0.0,0.0,1.0,0.0,0.0,7500.0
-0.3581387981852338,-6.545463545463548,-0.29931054274470326,-0.06366533864541832,-0.11433756805807624,2.3260101762080363,-0.5,-0.27777666666666667,-0.111112,1.125001125001125,2.5,-0.375,0.14966758178923262,-0.3900173061808783,0.0,2.6391234369965195,-0.3043073225834035,2.179440548377796,0.12868778649110424,1.031108435765639,0.6363636363636364,1.0,0.0,0.0,1500.0
-0.3152686970415411,-0.8181818181818187,0.25573665602645873,-0.06366533864541832,1.1601849451214241,0.0,-0.09999952000038398,-0.27777666666666667,0.3333333333333333,0.0,0.0,-0.125,0.07284409263409108,-0.21786704682267233,0.0,0.6709777363023296,0.22664860510434154,0.0,0.05292252198107638,0.0,0.0,1.0,0.0,0.0,1500.0
-0.4111342450278803,-4.909099909099911,0.30088187487209406,1.1309694555112881,-0.1938250799412324,0.0,-0.09999952000038398,1.1111133333333334,-0.22222266666666668,0.0,0.0,0.0625,-0.20939177900655637,-0.23347635902695638,0.0,0.22933426742349572,0.26983434067046796,0.0,-0.22542562002909186,0.0,7.000007000007,0.0,0.0,1.0,600.0
